latitude,longitude,month,risk_score,crime_count,violent_count,property_count,other_count
32.66448979591837,-96.95,2024-06-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.66448979591837,-96.95,2024-07-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.66448979591837,-96.95,2024-08-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.66448979591837,-96.95,2024-09-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.66448979591837,-96.95,2024-10-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.66448979591837,-96.95,2024-11-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.66448979591837,-96.95,2024-12-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.66448979591837,-96.95,2025-01-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.66448979591837,-96.95,2025-02-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.66448979591837,-96.95,2025-03-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.66448979591837,-96.95,2025-04-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.66448979591837,-96.95,2025-05-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.67265306122449,-96.95,2024-05-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.67265306122449,-96.95,2024-06-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.67265306122449,-96.95,2024-07-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.67265306122449,-96.95,2024-08-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.67265306122449,-96.95,2024-09-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.67265306122449,-96.95,2024-10-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.67265306122449,-96.95,2024-11-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.67265306122449,-96.95,2024-12-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.67265306122449,-96.95,2025-01-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.67265306122449,-96.95,2025-02-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.67265306122449,-96.95,2025-03-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.67265306122449,-96.95,2025-04-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.67265306122449,-96.95,2025-05-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.68081632653061,-96.95,2024-05-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.68081632653061,-96.95,2024-06-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.68081632653061,-96.95,2024-07-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.68081632653061,-96.95,2024-08-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.68081632653061,-96.95,2024-09-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.68081632653061,-96.95,2024-10-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.68081632653061,-96.95,2024-11-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.68081632653061,-96.95,2024-12-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.68081632653061,-96.95,2025-01-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.68081632653061,-96.95,2025-02-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.68081632653061,-96.95,2025-03-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.68081632653061,-96.95,2025-04-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.68081632653061,-96.95,2025-05-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.688979591836734,-96.95,2024-05-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.688979591836734,-96.95,2024-06-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.688979591836734,-96.95,2024-07-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.688979591836734,-96.95,2024-08-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.688979591836734,-96.95,2024-09-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.688979591836734,-96.95,2024-10-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.688979591836734,-96.95,2024-11-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.688979591836734,-96.95,2024-12-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.688979591836734,-96.95,2025-01-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.688979591836734,-96.95,2025-02-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.688979591836734,-96.95,2025-03-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.688979591836734,-96.95,2025-04-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.688979591836734,-96.95,2025-05-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.69714285714286,-96.95,2024-05-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.69714285714286,-96.95,2024-06-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.69714285714286,-96.95,2024-07-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.69714285714286,-96.95,2024-08-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.69714285714286,-96.95,2024-09-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.69714285714286,-96.95,2024-10-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.69714285714286,-96.95,2024-11-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.69714285714286,-96.95,2024-12-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.69714285714286,-96.95,2025-01-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.69714285714286,-96.95,2025-02-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.69714285714286,-96.95,2025-03-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.69714285714286,-96.95,2025-04-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.69714285714286,-96.95,2025-05-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.70530612244898,-96.95,2024-05-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.70530612244898,-96.95,2024-06-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.70530612244898,-96.95,2024-07-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.70530612244898,-96.95,2024-08-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.70530612244898,-96.95,2024-09-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.70530612244898,-96.95,2024-10-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.70530612244898,-96.95,2024-11-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.70530612244898,-96.95,2024-12-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.70530612244898,-96.95,2025-01-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.70530612244898,-96.95,2025-02-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.70530612244898,-96.95,2025-03-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.70530612244898,-96.95,2025-04-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.70530612244898,-96.95,2025-05-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.713469387755104,-96.95,2024-05-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.713469387755104,-96.95,2024-06-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.713469387755104,-96.95,2024-07-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.713469387755104,-96.95,2024-08-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.713469387755104,-96.95,2024-09-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.713469387755104,-96.95,2024-10-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.713469387755104,-96.95,2024-11-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.713469387755104,-96.95,2024-12-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.713469387755104,-96.95,2025-01-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.713469387755104,-96.95,2025-02-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.713469387755104,-96.95,2025-03-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.713469387755104,-96.95,2025-04-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.713469387755104,-96.95,2025-05-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.72163265306123,-96.95,2024-05-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.72163265306123,-96.95,2024-06-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.72163265306123,-96.95,2024-07-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.72163265306123,-96.95,2024-08-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.72163265306123,-96.95,2024-09-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.72163265306123,-96.95,2024-10-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.72163265306123,-96.95,2024-11-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.72163265306123,-96.95,2024-12-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.72163265306123,-96.95,2025-01-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.72163265306123,-96.95,2025-02-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.72163265306123,-96.95,2025-03-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.72163265306123,-96.95,2025-04-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.72163265306123,-96.95,2025-05-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.729795918367344,-96.95,2024-05-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.729795918367344,-96.95,2024-06-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.729795918367344,-96.95,2024-07-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.729795918367344,-96.95,2024-08-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.729795918367344,-96.95,2024-09-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.729795918367344,-96.95,2024-10-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.729795918367344,-96.95,2024-11-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.729795918367344,-96.95,2024-12-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.729795918367344,-96.95,2025-01-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.729795918367344,-96.95,2025-02-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.729795918367344,-96.95,2025-03-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.729795918367344,-96.95,2025-04-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.729795918367344,-96.95,2025-05-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.73795918367347,-96.95,2024-05-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.73795918367347,-96.95,2024-06-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.73795918367347,-96.95,2024-07-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.73795918367347,-96.95,2024-08-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.73795918367347,-96.95,2024-09-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.73795918367347,-96.95,2024-10-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.73795918367347,-96.95,2024-11-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.73795918367347,-96.95,2024-12-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.73795918367347,-96.95,2025-01-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.73795918367347,-96.95,2025-02-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.73795918367347,-96.95,2025-03-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.73795918367347,-96.95,2025-04-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.73795918367347,-96.95,2025-05-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.74612244897959,-96.95,2024-05-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.74612244897959,-96.95,2024-06-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.74612244897959,-96.95,2024-07-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.74612244897959,-96.95,2024-08-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.74612244897959,-96.95,2024-09-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.74612244897959,-96.95,2024-10-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.74612244897959,-96.95,2024-11-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.74612244897959,-96.95,2024-12-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.74612244897959,-96.95,2025-01-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.74612244897959,-96.95,2025-02-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.74612244897959,-96.95,2025-03-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.74612244897959,-96.95,2025-04-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.74612244897959,-96.95,2025-05-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.754285714285714,-96.95,2024-05-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.754285714285714,-96.95,2024-06-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.754285714285714,-96.95,2024-07-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.754285714285714,-96.95,2024-08-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.754285714285714,-96.95,2024-09-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.754285714285714,-96.95,2024-10-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.754285714285714,-96.95,2024-11-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.754285714285714,-96.95,2024-12-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.754285714285714,-96.95,2025-01-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.754285714285714,-96.95,2025-02-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.754285714285714,-96.95,2025-03-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.754285714285714,-96.95,2025-04-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.754285714285714,-96.95,2025-05-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.76244897959184,-96.95,2024-05-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.76244897959184,-96.95,2024-06-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.76244897959184,-96.95,2024-07-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.76244897959184,-96.95,2024-08-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.76244897959184,-96.95,2024-09-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.76244897959184,-96.95,2024-10-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.76244897959184,-96.95,2024-11-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.76244897959184,-96.95,2024-12-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.76244897959184,-96.95,2025-01-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.76244897959184,-96.95,2025-02-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.76244897959184,-96.95,2025-03-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.76244897959184,-96.95,2025-04-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.76244897959184,-96.95,2025-05-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.77061224489796,-96.95,2024-05-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.77061224489796,-96.95,2024-06-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.77061224489796,-96.95,2024-07-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.77061224489796,-96.95,2024-08-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.77061224489796,-96.95,2024-09-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.77061224489796,-96.95,2024-10-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.77061224489796,-96.95,2024-11-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.77061224489796,-96.95,2024-12-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.77061224489796,-96.95,2025-01-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.77061224489796,-96.95,2025-02-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.77061224489796,-96.95,2025-03-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.77061224489796,-96.95,2025-04-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.77061224489796,-96.95,2025-05-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.778775510204085,-96.95,2024-05-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.778775510204085,-96.95,2024-06-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.778775510204085,-96.95,2024-07-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.778775510204085,-96.95,2024-08-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.778775510204085,-96.95,2024-09-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.778775510204085,-96.95,2024-10-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.778775510204085,-96.95,2024-11-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.778775510204085,-96.95,2024-12-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.778775510204085,-96.95,2025-01-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.778775510204085,-96.95,2025-02-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.778775510204085,-96.95,2025-03-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.778775510204085,-96.95,2025-04-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.778775510204085,-96.95,2025-05-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.7869387755102,-96.95,2024-05-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.7869387755102,-96.95,2024-06-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.7869387755102,-96.95,2024-07-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.7869387755102,-96.95,2024-08-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.7869387755102,-96.95,2024-09-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.7869387755102,-96.95,2024-10-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.7869387755102,-96.95,2024-11-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.7869387755102,-96.95,2024-12-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.7869387755102,-96.95,2025-01-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.7869387755102,-96.95,2025-02-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.7869387755102,-96.95,2025-03-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.7869387755102,-96.95,2025-04-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.7869387755102,-96.95,2025-05-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.795102040816325,-96.95,2024-05-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.795102040816325,-96.95,2024-06-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.795102040816325,-96.95,2024-07-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.795102040816325,-96.95,2024-08-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.795102040816325,-96.95,2024-09-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.795102040816325,-96.95,2024-10-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.795102040816325,-96.95,2024-11-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.795102040816325,-96.95,2024-12-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.795102040816325,-96.95,2025-01-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.795102040816325,-96.95,2025-02-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.795102040816325,-96.95,2025-03-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.795102040816325,-96.95,2025-04-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.795102040816325,-96.95,2025-05-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.80326530612245,-96.95,2024-05-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.80326530612245,-96.95,2024-06-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.80326530612245,-96.95,2024-07-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.80326530612245,-96.95,2024-08-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.80326530612245,-96.95,2024-09-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.80326530612245,-96.95,2024-10-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.80326530612245,-96.95,2024-11-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.80326530612245,-96.95,2024-12-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.80326530612245,-96.95,2025-01-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.80326530612245,-96.95,2025-02-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.80326530612245,-96.95,2025-03-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.80326530612245,-96.95,2025-04-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.80326530612245,-96.95,2025-05-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.81142857142857,-96.95,2024-05-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.81142857142857,-96.95,2024-06-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.81142857142857,-96.95,2024-07-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.81142857142857,-96.95,2024-08-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.81142857142857,-96.95,2024-09-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.81142857142857,-96.95,2024-10-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.81142857142857,-96.95,2024-11-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.81142857142857,-96.95,2024-12-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.81142857142857,-96.95,2025-01-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.81142857142857,-96.95,2025-02-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.81142857142857,-96.95,2025-03-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
32.81142857142857,-96.95,2025-04-01 17:48:58.162548,0.0,0.0,0.0,0.0,0.0
